vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2344228	917039	seed_ambiguous	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2344228_917039_seed_ambiguous.png	Counter({'dog': 7, 'poodle': 1, 'fur': 1})
2361496	2654725	supercat_unique	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2361496_2654725_supercat_unique.png	Counter({'child': 7, 'boy': 1, 'kid': 1})
2385291	688787	seed_ambiguous	baked_goods.n.01	bagel	food, solid food	http://object-naming-amore.upf.edu//2385291_688787_seed_ambiguous.png	Counter({'sandwich': 4, 'food': 3, 'burger': 2})
2333438	2751116	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2333438_2751116_supercat_unique.png	Counter({'bench': 7, 'dog': 1, 'fur': 1})
2317331	3213485	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2317331_3213485_singleton_obj.png	Counter({'bed': 6, 'blanket': 2, 'quilt': 1})
2379622	551689	singleton_obj	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2379622_551689_singleton_obj.png	Counter({'shirt': 5, 'jacket': 1, 'apron': 1, 'grandpa': 1, 'clothing': 1})
2333660	2862478	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2333660_2862478_singleton_obj.png	Counter({'bed': 8, 'bed set': 1})
2393156	474424	singleton_obj	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2393156_474424_singleton_obj.png	Counter({'bowl': 3, 'salad': 3, 'food': 2, 'plate': 1})
2325723	2812638	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2325723_2812638_singleton_obj.png	Counter({'car': 7, 'vehicle': 2})
2382659	696228	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2382659_696228_singleton_obj.png	Counter({'dog': 9})
2349761	3191728	seed_ambiguous	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2349761_3191728_seed_ambiguous.png	Counter({'jacket': 7, 'coat': 1})
2342142	3265757	singleton_obj	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2342142_3265757_singleton_obj.png	Counter({'food': 4, 'sandwich': 3, 'hamburger': 1})
2407470	366886	supercat_unique	vessel.n.03	tub	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2407470_366886_supercat_unique.png	Counter({'tub': 5, 'bathtub': 3})
2347211	2386190	supercat_unique	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2347211_2386190_supercat_unique.png	Counter({'horse': 8})
2346371	2565639	supercat_unique	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2346371_2565639_supercat_unique.png	Counter({'desk': 6, 'table': 2})
2320313	3129643	singleton_obj	man.n.01	man	person	http://object-naming-amore.upf.edu//2320313_3129643_singleton_obj.png	Counter({'man': 7, 'person': 1})
2382185	698529	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2382185_698529_singleton_obj.png	Counter({'zebra': 8})
2408197	266239	supercat_unique	child.n.01	toddler	person	http://object-naming-amore.upf.edu//2408197_266239_supercat_unique.png	Counter({'child': 3, 'boy': 2, 'baby': 2, 'toddler': 1})
2374450	2952088	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2374450_2952088_singleton_obj.png	Counter({'bed': 8})
