vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2417895	3281286	singleton_obj	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2417895_3281286_singleton_obj.png	Counter({'rug': 3, 'door': 1, 'mat': 1, 'laptop': 1, 'carpet': 1, 'steel plate': 1, 'oven': 1})
2317805	2909764	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2317805_2909764_singleton_obj.png	Counter({'plane': 7, 'auroplane': 1, 'airplane': 1})
2413166	178856	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2413166_178856_singleton_obj.png	Counter({'cat': 9})
2362921	770036	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362921_770036_singleton_obj.png	Counter({'bench': 7, 'hampton bench': 1, 'bag': 1})
2412507	3458683	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2412507_3458683_singleton_obj.png	Counter({'train': 9})
2391270	1242142	supercat_unique	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2391270_1242142_supercat_unique.png	Counter({'jacket': 6, 'tennis bat&ball': 1, 'ball': 1, 'shirt': 1})
2380717	1343282	singleton_obj	vessel.n.03	vase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2380717_1343282_singleton_obj.png	Counter({'vase': 7, 'flower vase': 1, 'mirror': 1})
2354804	835413	seed_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2354804_835413_seed_ambiguous.png	Counter({'man': 8, 'boy': 1})
2378491	1706248	supercat_unique	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2378491_1706248_supercat_unique.png	Counter({'sandwich': 3, 'cheese': 2, 'hot dog': 2, 'puffs': 1, 'food': 1})
2341349	943504	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2341349_943504_singleton_obj.png	Counter({'woman': 9})
2367594	621520	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2367594_621520_singleton_obj.png	Counter({'desk': 6, 'desktop': 1, 'table': 1, 'remote control': 1})
2320628	2796782	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2320628_2796782_singleton_obj.png	Counter({'woman': 8, 'lady': 1})
2360462	2641357	seed_ambiguous	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2360462_2641357_seed_ambiguous.png	Counter({'horse': 9})
2407076	285855	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2407076_285855_singleton_obj.png	Counter({'boat': 9})
2409651	237074	seed_ambiguous	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2409651_237074_seed_ambiguous.png	Counter({'bed': 9})
2349969	2640104	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2349969_2640104_singleton_obj.png	Counter({'horse': 9})
