"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img_0_url","Input.img_1_url","Input.img_2_url","Input.img_3_url","Input.img_4_url","Input.taboolist_0","Input.taboolist_1","Input.taboolist_2","Input.taboolist_3","Input.taboolist_4","Answer.comments","Answer.inputbox_objname-0","Answer.inputbox_objname-1","Answer.inputbox_objname-2","Answer.inputbox_objname-3","Answer.inputbox_objname-4","Answer.inputbox_objname-ex0","Answer.inputbox_objname-ex1","Answer.inputbox_objname-ex2","Answer.inputbox_objname-ex3","Answer.inputbox_objname-ex4","Answer.optout-0","Answer.optout-1","Answer.optout-2","Answer.optout-3","Answer.optout-4","Answer.other_reasons-0","Answer.other_reasons-1","Answer.other_reasons-2","Answer.other_reasons-3","Answer.other_reasons-4","Approve","Reject"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","33JKGHPFYEZ6OT30O4XY5XYSCNAMN1","A3KVYNEM12AD1C","Submitted","Wed Nov 28 12:22:27 PST 2018","Wed Nov 28 12:23:18 PST 2018","Sat Dec 01 12:23:18 PST 2018","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","pooch","canine","athlete","blade","java","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","33NF62TLXL7FFFCCOUSQXDP7EYAJKP","AE4P5KVUE9HST","Submitted","Wed Nov 28 12:22:17 PST 2018","Wed Nov 28 12:24:48 PST 2018","Sat Dec 01 12:24:48 PST 2018","","","","151","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","Hound","Canine","Athlete","Cutting Blade","Drink","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","33NF62TLXL7FFFCCOUSQXDP7EYAKJQ","A2YT5JWINHOI2Y","Submitted","Wed Nov 28 12:23:18 PST 2018","Wed Nov 28 12:27:50 PST 2018","Sat Dec 01 12:27:50 PST 2018","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","none thank you","canine","doggy","pro","knife","coffee","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","36AHBNMV1THXWY11ID763N957TMDY0","A3KNHT45R16NM8","Submitted","Wed Nov 28 12:21:54 PST 2018","Wed Nov 28 12:31:47 PST 2018","Sat Dec 01 12:31:47 PST 2018","","","","593","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","{}","{}","sports","vegetable","{}","cat","blue","dish","beans","cabbage","exhausted","exhausted","","","exhausted","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","37M28K1J0SI9323QC3F13ZMB9MGJAA","A2W23ILRCA9VD1","Submitted","Wed Nov 28 12:21:59 PST 2018","Wed Nov 28 12:22:33 PST 2018","Sat Dec 01 12:22:33 PST 2018","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","pet","animal","man","cut","drink","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","39N5ACM9HGSRKUWJFA6L40X3C369PN","A3DZKMHB7MPQ6L","Submitted","Wed Nov 28 12:29:21 PST 2018","Wed Nov 28 12:31:46 PST 2018","Sat Dec 01 12:31:46 PST 2018","","","","145","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","COLLIE","PUP","ATHLETE","BLADE","DRINK","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","39OWYR0EPMWUUIFX9J2WRNCQJ63YFX","A3W2QNET7TUNDQ","Submitted","Wed Nov 28 12:31:11 PST 2018","Wed Nov 28 12:32:07 PST 2018","Sat Dec 01 12:32:07 PST 2018","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","animal","puppy","athlete","{}","drink","cat","blue","dish","beans","cabbage","","","","exhausted","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","3EWIJTFFVQC5R9JG607HHDX6VS9E0U","AGLY8XF1SIZSV","Submitted","Wed Nov 28 12:24:50 PST 2018","Wed Nov 28 12:26:13 PST 2018","Sat Dec 01 12:26:13 PST 2018","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","{}","canine","man","cutting device","beverage","cat","blue","dish","beans","cabbage","exhausted","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","3FTF2T8WLTNH43TKRWKGWU5Z5099WI","A19TQ1VHUUZ7AI","Submitted","Wed Nov 28 12:29:52 PST 2018","Wed Nov 28 12:30:23 PST 2018","Sat Dec 01 12:30:23 PST 2018","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","puppy","canine","athlete","cutting utensil","iced coffee","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
"334ZEL5JX7KOHPINJEOV7B1IKYQOSM","3EOS91U1V0GLK8D687GF4TICMDMBYN","YouNameIt","Please view an image and provide a name for one of the objects","image, name, picture, photo","$0.20","Wed Nov 28 12:19:57 PST 2018","10","BatchId:3452735;OriginalHitTemplateId:862366346;","600","259200","Wed Dec 05 12:19:57 PST 2018","","","3KKG4CDWKK35V1A0HQEX12M8L7A49R","A1EB8P5J0DLKK6","Submitted","Wed Nov 28 12:27:37 PST 2018","Wed Nov 28 12:28:31 PST 2018","Sat Dec 01 12:28:31 PST 2018","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2390339_1251334_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2416652_3366236_ambiguous_synset.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2338246_3491340_ambiguous_category.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2353604_2768859_singleton_obj.png","http://www.coli.uni-saarland.de/~carina/object_naming/amt_images/2319541_2810174_singleton_category.png","canine, dog","doggy, dog","pro, player","knife","coffee, cup","{}","mutt","canine","tennis professional","cutting utensil","iced drink","cat","blue","dish","beans","cabbage","","","","","","{}","{}","{}","{}","{}"
