vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2364380	641455	seed_ambiguous	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2364380_641455_seed_ambiguous.png	Counter({'horse': 9})
2335906	961547	singleton_obj	truck.n.01	van	vehicle	http://object-naming-amore.upf.edu//2335906_961547_singleton_obj.png	Counter({'van': 7, 'vehicle': 1, 'vw van': 1})
2385596	1294856	supercat_ambiguous	vessel.n.03	vase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2385596_1294856_supercat_ambiguous.png	Counter({'vase': 9})
2377006	718797	singleton_obj	athlete.n.01	pitcher	person	http://object-naming-amore.upf.edu//2377006_718797_singleton_obj.png	Counter({'baseball player': 3, 'pitcher': 2, 'player': 2, 'man': 1, 'person': 1})
2362125	776979	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2362125_776979_supercat_unique.png	Counter({'man': 9})
2352394	854331	seed_ambiguous	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2352394_854331_seed_ambiguous.png	Counter({'hotdog': 6, 'hot dog': 3})
2364770	638949	singleton_obj	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2364770_638949_singleton_obj.png	Counter({'plane': 5, 'airplane': 3, 'jetliner': 1})
2322589	3182639	supercat_ambiguous	neckwear.n.01	tie	article of clothing	http://object-naming-amore.upf.edu//2322589_3182639_supercat_ambiguous.png	Counter({'tie': 5, 'shirt': 2, 'necktie': 2})
2369140	613760	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369140_613760_singleton_obj.png	Counter({'counter': 3, 'vanity': 3, 'countertop': 1, 'vanity sink': 1, 'sink': 1})
2366037	2990774	seed_ambiguous	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366037_2990774_seed_ambiguous.png	Counter({'bench': 5, 'cushion': 2, 'pillow': 1, 'couch': 1})
2321084	3232489	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2321084_3232489_singleton_obj.png	Counter({'train': 9})
2369727	1975064	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369727_1975064_supercat_unique.png	Counter({'bench': 5, 'chair': 3, 'suspender': 1})
2329420	2787781	singleton_obj	bridge.n.01	overpass	structure, construction	http://object-naming-amore.upf.edu//2329420_2787781_singleton_obj.png	Counter({'bridge': 6, 'bus': 1, 'overpass': 1, 'train rails': 1})
2354025	841540	supercat_unique	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2354025_841540_supercat_unique.png	Counter({'table': 8, 'book': 1})
2349518	874173	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2349518_874173_supercat_unique.png	Counter({'jacket': 5, 'coat': 4})
2327078	3442729	singleton_obj	motorcycle.n.01	motorbike	vehicle	http://object-naming-amore.upf.edu//2327078_3442729_singleton_obj.png	Counter({'motorcycle': 8, 'wheel': 1})
2357170	814298	supercat_unique	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2357170_814298_supercat_unique.png	Counter({'cake': 9})
2347372	2094012	supercat_ambiguous	athlete.n.01	skater	person	http://object-naming-amore.upf.edu//2347372_2094012_supercat_ambiguous.png	Counter({'skateboarder': 4, 'man': 3, 'skater': 1, 'skateboard': 1})
2370793	1861969	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2370793_1861969_singleton_obj.png	Counter({'cat': 8, 'collar': 1})
2331596	2716940	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2331596_2716940_singleton_obj.png	Counter({'skateboarder': 4, 'boy': 3, 'skater': 1, 'helmet': 1})
2398607	3021546	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2398607_3021546_singleton_obj.png	Counter({'horse': 9})
2336029	2700319	singleton_obj	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2336029_2700319_singleton_obj.png	Counter({'horse': 9})
2405913	1040568	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2405913_1040568_singleton_obj.png	Counter({'skateboarder': 3, 'boy': 2, 'skater': 2, 'man': 1, 'clothing': 1})
2372699	1892038	singleton_obj	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2372699_1892038_singleton_obj.png	Counter({'cabinet': 4, 'cupboard': 2, 'hutch': 2, 'cabinets': 1})
2350255	2046312	seed_ambiguous	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350255_2046312_seed_ambiguous.png	Counter({'bed': 8, 'bedding': 1})
2339910	2141303	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2339910_2141303_singleton_obj.png	Counter({'pizza': 8, 'food': 1})
2350219	2098844	supercat_unique	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2350219_2098844_supercat_unique.png	Counter({'pizza': 4, 'table': 1, 'pizza pan': 1, 'food': 1, 'tray': 1, 'pan': 1})
2369743	2027998	supercat_unique	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369743_2027998_supercat_unique.png	Counter({'desk': 3, 'cat': 3, 'table': 2, 'desktop': 1})
2316097	3348278	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2316097_3348278_singleton_obj.png	Counter({'boat': 9})
2394633	1211089	singleton_obj	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2394633_1211089_singleton_obj.png	Counter({'jacket': 5, 'coat': 4})
2387904	510611	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2387904_510611_singleton_obj.png	Counter({'desk': 9})
2315793	2888562	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2315793_2888562_supercat_unique.png	Counter({'jacket': 4, 'suit': 3, 'bowtie': 1, 'shirt': 1})
2412188	201011	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2412188_201011_singleton_obj.png	Counter({'train': 9})
2375686	2637230	seed_ambiguous	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2375686_2637230_seed_ambiguous.png	Counter({'desk': 9})
2402945	1129664	singleton_obj	motorcycle.n.01	moped	vehicle	http://object-naming-amore.upf.edu//2402945_1129664_singleton_obj.png	Counter({'motorcycle': 3, 'moped': 2, 'scooter': 2, 'motorbike': 1, 'bike': 1})
2330516	2797395	singleton_obj	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2330516_2797395_singleton_obj.png	Counter({'bird': 6, 'seagull': 3})
2333471	3275276	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2333471_3275276_singleton_obj.png	Counter({'pizza': 9})
2346788	2162369	singleton_obj	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2346788_2162369_singleton_obj.png	Counter({'railing': 3, 'bridge': 2, 'bench': 1, 'guardrail': 1, 'wall': 1, 'fence': 1})
2377522	3838124	supercat_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2377522_3838124_supercat_ambiguous.png	Counter({'boy': 5, 'child': 2, 'lifesaver': 1, 'boater': 1})
2366382	2536300	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366382_2536300_singleton_obj.png	Counter({'bench': 8, 'seat': 1})
2399748	413992	singleton_obj	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2399748_413992_singleton_obj.png	Counter({'zebra': 9})
2356535	3197747	singleton_obj	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356535_3197747_singleton_obj.png	Counter({'couch': 7, 'sofa': 2})
2359550	3765220	supercat_ambiguous	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2359550_3765220_supercat_ambiguous.png	Counter({'pizza': 4, 'fish': 1, 'vegetables': 1, 'food': 1, 'cheese': 1, 'arugula': 1})
2333418	3367590	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2333418_3367590_singleton_obj.png	Counter({'giraffe': 9})
2341109	3656915	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2341109_3656915_singleton_obj.png	Counter({'building': 6, 'house': 3})
2398581	1178276	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2398581_1178276_singleton_obj.png	Counter({'airplane': 7, 'plane': 1, 'jetliner': 1})
2359565	2588238	singleton_obj	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2359565_2588238_singleton_obj.png	Counter({'bench': 9})
2352944	2640277	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2352944_2640277_singleton_obj.png	Counter({'skateboarder': 4, 'man': 2, 'person': 2, 'boy': 1})
2355900	2070699	supercat_unique	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2355900_2070699_supercat_unique.png	Counter({'coat': 5, 'jacket': 3, 'duster': 1})
2332112	2999857	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2332112_2999857_singleton_obj.png	Counter({'boat': 8, 'vessel': 1})
2408471	1093057	singleton_obj	furnishing.n.02	floor	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408471_1093057_singleton_obj.png	Counter({'carpet': 7, 'cat paws': 1, 'floor': 1})
2331009	3033307	singleton_obj	child.n.01	child	person	http://object-naming-amore.upf.edu//2331009_3033307_singleton_obj.png	Counter({'baby': 3, 'girl': 3, 'toddler': 1, 'person': 1, 'child': 1})
2396498	1197405	supercat_unique	tool.n.01	knife	tool	http://object-naming-amore.upf.edu//2396498_1197405_supercat_unique.png	Counter({'knife': 9})
2415446	3512798	seed_ambiguous	aircraft.n.01	aircraft	vehicle	http://object-naming-amore.upf.edu//2415446_3512798_seed_ambiguous.png	Counter({'airplane': 6, 'plane': 2, 'aircraft': 1})
2366008	755096	supercat_unique	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366008_755096_supercat_unique.png	Counter({'table': 6, 'sandwich': 1, 'food': 1, 'knife': 1})
2392187	1233033	supercat_ambiguous	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2392187_1233033_supercat_ambiguous.png	Counter({'woman': 7, 'person': 1, 'shoe': 1})
2326393	982356	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2326393_982356_supercat_unique.png	Counter({'shirt': 8, 'shoulder': 1})
2322333	3076754	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2322333_3076754_singleton_obj.png	Counter({'motorcycle': 9})
