vg_img_id	vg_object_id	sample_type	synset	obj_name	cat	url	responses
2409990	228772	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2409990_228772_supercat_unique.png	Counter({'man': 6, 'glasses': 1, 'donut': 1, 'male': 1})
512	1063762	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//512_1063762_singleton_obj.png	Counter({'bed': 8, 'bedframe': 1})
2370029	1913709	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2370029_1913709_singleton_obj.png	Counter({'building': 9})
2341366	2886290	seed_ambiguous	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2341366_2886290_seed_ambiguous.png	Counter({'cat': 8, 'cats': 1})
2373463	2240282	seed_ambiguous	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2373463_2240282_seed_ambiguous.png	Counter({'cabinet': 6, 'cupboard': 3})
2414857	150531	supercat_unique	dress.n.01	dress	article of clothing	http://object-naming-amore.upf.edu//2414857_150531_supercat_unique.png	Counter({'dress': 6, 'tennis clothes': 1, 'tennis attire': 1, 'tennis outfit': 1})
2408664	257336	supercat_unique	dog.n.01	puppy	animal	http://object-naming-amore.upf.edu//2408664_257336_supercat_unique.png	Counter({'dog': 9})
2391048	492019	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2391048_492019_singleton_obj.png	Counter({'pizza': 9})
2358639	800555	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2358639_800555_singleton_obj.png	Counter({'woman': 5, 'athlete': 2, 'dancer': 1, 'gymnast': 1})
1592917	1759738	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//1592917_1759738_singleton_obj.png	Counter({'train': 9})
2380851	708749	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2380851_708749_singleton_obj.png	Counter({'airplane': 4, 'plane': 2, 'jet': 2, 'aircraft': 1})
2332990	3236418	singleton_obj	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2332990_3236418_singleton_obj.png	Counter({'boy': 3, 'man': 3, 'teenager': 1, 'shirt': 1, 'person': 1})
2361608	3754053	singleton_obj	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2361608_3754053_singleton_obj.png	Counter({'shirt': 5, 'dessert': 1, 'tshirt': 1, 'cake': 1, 't-shirt': 1})
2376061	3687857	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2376061_3687857_singleton_obj.png	Counter({'house': 5, 'building': 2, 'siren': 1, 'truck': 1})
2394103	667179	singleton_obj	dish.n.02	sandwich	food, nutrient	http://object-naming-amore.upf.edu//2394103_667179_singleton_obj.png	Counter({'sandwich': 8, 'burger': 1})
2315837	3462642	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2315837_3462642_singleton_obj.png	Counter({'train': 9})
2356588	1729712	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2356588_1729712_singleton_obj.png	Counter({'giraffe': 9})
2393769	469797	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2393769_469797_singleton_obj.png	Counter({'table': 9})
2378940	1362781	supercat_unique	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378940_1362781_supercat_unique.png	Counter({'bench': 9})
933	1030612	supercat_ambiguous	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//933_1030612_supercat_ambiguous.png	Counter({'coat': 3, 'jacket': 2, 'boy': 2, 'child': 1, 'kid': 1})
2394346	1212452	singleton_obj	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2394346_1212452_singleton_obj.png	Counter({'couch': 5, 'sofa': 3, 'coucg': 1})
2327365	2879500	singleton_obj	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2327365_2879500_singleton_obj.png	Counter({'boat': 6, 'ship': 2, 'sailboat': 1})
2384772	1305096	seed_ambiguous	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2384772_1305096_seed_ambiguous.png	Counter({'boat': 6, 'canoe': 2, 'boats': 1})
2398268	3820316	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2398268_3820316_singleton_obj.png	Counter({'woman': 4, 'player': 3, 'tennis player': 1, 'tennis attire': 1})
2353916	1698791	seed_ambiguous	shirt.n.01	t-shirt	article of clothing	http://object-naming-amore.upf.edu//2353916_1698791_seed_ambiguous.png	Counter({'shirt': 8, 'man': 1})
2404245	1117507	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2404245_1117507_singleton_obj.png	Counter({'garage': 8, 'family': 1})
2324876	3438396	seed_ambiguous	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2324876_3438396_seed_ambiguous.png	Counter({'giraffe': 8, 'giraffee': 1})
2393201	1222046	singleton_obj	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2393201_1222046_singleton_obj.png	Counter({'player': 4, 'woman': 3, 'tennis player': 1, 'shirt': 1})
2400862	1154234	supercat_ambiguous	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2400862_1154234_supercat_ambiguous.png	Counter({'pizza': 5, 'cheese': 1, 'toppings': 1, 'food': 1, 'piizza': 1})
2335072	2442339	singleton_obj	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2335072_2442339_singleton_obj.png	Counter({'woman': 6, 'girl': 1, 'clothing': 1, 'player': 1})
2327312	3331693	singleton_obj	bird.n.01	crow	animal	http://object-naming-amore.upf.edu//2327312_3331693_singleton_obj.png	Counter({'bird': 5, 'eagle': 3, 'hawk': 1})
2390555	496197	singleton_obj	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2390555_496197_singleton_obj.png	Counter({'pizza': 6, 'pizza slice': 2, 'slice': 1})
2404602	340476	singleton_obj	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2404602_340476_singleton_obj.png	Counter({'truck': 8, 'delivery truck': 1})
713143	3597425	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//713143_3597425_singleton_obj.png	Counter({'counter': 4, 'cabinets': 2, 'countertop': 1, 'kitchen cabinets': 1, 'cabinet': 1})
2320162	3371377	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2320162_3371377_supercat_unique.png	Counter({'shirt': 6, 'long-sleeve shirt': 1, 'jacket': 1, 'flames': 1})
2385817	1292711	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2385817_1292711_supercat_unique.png	Counter({'man': 8, 'shirt': 1})
2353668	3779514	seed_ambiguous	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2353668_3779514_seed_ambiguous.png	Counter({'airplane': 4, 'plane': 3, 'aircraft': 1, 'jet': 1})
2354847	1742687	seed_ambiguous	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2354847_1742687_seed_ambiguous.png	Counter({'desk': 7, 'laptop': 1, 'computer desk': 1})
2340934	3513925	supercat_unique	man.n.01	man	person	http://object-naming-amore.upf.edu//2340934_3513925_supercat_unique.png	Counter({'man': 7, 'shirt': 1, 'worker': 1})
2365806	3882402	singleton_obj	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365806_3882402_singleton_obj.png	Counter({'bowl': 6, 'fruit bowl': 1, 'blackberries': 1, 'berries': 1})
2374119	2278058	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2374119_2278058_singleton_obj.png	Counter({'cat': 8, 'kitten': 1})
2355662	2674243	supercat_unique	shirt.n.01	t-shirt	article of clothing	http://object-naming-amore.upf.edu//2355662_2674243_supercat_unique.png	Counter({'shirt': 3, 'clothes': 3, 'laundry': 1, 'clothing': 1, 'luggage': 1})
2369679	3862287	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2369679_3862287_singleton_obj.png	Counter({'train': 9})
1593156	1615943	singleton_obj	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1593156_1615943_singleton_obj.png	Counter({'desk': 9})
2391628	3826957	supercat_unique	foodstuff.n.02	mayo	food, nutrient	http://object-naming-amore.upf.edu//2391628_3826957_supercat_unique.png	Counter({'bread': 5, 'sandwich': 3, 'bun': 1})
2333579	3460863	singleton_obj	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2333579_3460863_singleton_obj.png	Counter({'bridge': 8, 'city': 1})
2371969	3438065	singleton_obj	man.n.01	guy	person	http://object-naming-amore.upf.edu//2371969_3438065_singleton_obj.png	Counter({'snowboarder': 5, 'woman': 1, 'man': 1, 'snow boarder': 1, 'person': 1})
2412854	185392	supercat_unique	furnishing.n.02	bookcase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412854_185392_supercat_unique.png	Counter({'shelf': 3, 'bookcase': 2, 'shelves': 2, 'bookshelf': 1, 'bookshelves': 1})
2330053	2846438	singleton_obj	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2330053_2846438_singleton_obj.png	Counter({'chair': 9})
2372616	590947	singleton_obj	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2372616_590947_singleton_obj.png	Counter({'cow': 8, 'bovine': 1})
2404567	340899	seed_ambiguous	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2404567_340899_seed_ambiguous.png	Counter({'pizza': 6, 'cheese': 2, 'cheese pizza': 1})
2323334	2959352	singleton_obj	rodent.n.01	mouse	animal	http://object-naming-amore.upf.edu//2323334_2959352_singleton_obj.png	Counter({'mouse': 9})
2406501	652170	singleton_obj	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406501_652170_singleton_obj.png	Counter({'sink': 3, 'counter': 2, 'countertop': 2, 'vanity': 1, 'bottle': 1})
2416392	3059796	singleton_obj	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2416392_3059796_singleton_obj.png	Counter({'plate': 4, 'knife': 4, 'bowl': 1})
2379672	1355482	singleton_obj	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2379672_1355482_singleton_obj.png	Counter({'curtain': 5, 'shower curtain': 3, 'cloth': 1})
2361173	1688809	singleton_obj	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2361173_1688809_singleton_obj.png	Counter({'table': 8, 'drink cart': 1})
2341678	2435351	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2341678_2435351_supercat_unique.png	Counter({'shirt': 5, 'necklace': 3, 'dress': 1})
2412772	3803199	singleton_obj	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2412772_3803199_singleton_obj.png	Counter({'airplane': 5, 'plane': 2, 'jet': 1, 'fighter plane': 1})
2356458	3772195	supercat_unique	man.n.01	dude	person	http://object-naming-amore.upf.edu//2356458_3772195_supercat_unique.png	Counter({'man': 6, 'park benches': 1, 'men': 1, 'bench': 1})
2345135	2471308	singleton_obj	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2345135_2471308_singleton_obj.png	Counter({'motorcycle': 8, 'bike': 1})
2319721	3228688	seed_ambiguous	bird.n.01	swan	animal	http://object-naming-amore.upf.edu//2319721_3228688_seed_ambiguous.png	Counter({'duck': 6, 'bird': 2, 'swan': 1})
2382422	1328801	seed_ambiguous	man.n.01	guy	person	http://object-naming-amore.upf.edu//2382422_1328801_seed_ambiguous.png	Counter({'man': 6, 't-shirt': 1, 'frisbee player': 1, 'players': 1})
2406384	369365	supercat_unique	headdress.n.01	hat	article of clothing	http://object-naming-amore.upf.edu//2406384_369365_supercat_unique.png	Counter({'hat': 8, 'dog': 1})
1592406	2377552	singleton_obj	house.n.01	house.	structure, construction	http://object-naming-amore.upf.edu//1592406_2377552_singleton_obj.png	Counter({'house': 7, 'building': 2})
2412107	202751	seed_ambiguous	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412107_202751_seed_ambiguous.png	Counter({'table': 8, 'desk': 1})
2401257	1149609	supercat_unique	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2401257_1149609_supercat_unique.png	Counter({'sandwich': 9})
2390557	1249186	singleton_obj	aircraft.n.01	engine	vehicle	http://object-naming-amore.upf.edu//2390557_1249186_singleton_obj.png	Counter({'propeller': 5, 'airplane': 2, 'plane': 1, 'airplane engine': 1})
2322601	991193	seed_ambiguous	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2322601_991193_seed_ambiguous.png	Counter({'motorcycle': 7, 'mirror': 2})
2401227	1150014	singleton_obj	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2401227_1150014_singleton_obj.png	Counter({'rug': 4, 'carpet': 3, 'laptop': 1, 'floor': 1})
2336574	2996754	singleton_obj	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2336574_2996754_singleton_obj.png	Counter({'dog': 9})
2362535	2256272	singleton_obj	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2362535_2256272_singleton_obj.png	Counter({'train': 9})
2391612	487660	singleton_obj	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2391612_487660_singleton_obj.png	Counter({'giraffe': 8, 'giraff': 1})
2403679	3815666	singleton_obj	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2403679_3815666_singleton_obj.png	Counter({'woman': 6, 'lady': 2, 'living room': 1})
2393609	1218413	singleton_obj	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2393609_1218413_singleton_obj.png	Counter({'blanket': 2, 'bean bag': 2, 'chair': 2, 'bean bag chair': 1, 'cushion': 1, 'bean-bag': 1})
2385216	1299486	supercat_unique	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2385216_1299486_supercat_unique.png	Counter({'shirt': 5, 'tank top': 3, 't-shirt': 1})
2367588	1882541	singleton_obj	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2367588_1882541_singleton_obj.png	Counter({'cat': 9})
2370910	600922	supercat_unique	foodstuff.n.02	dough	food, nutrient	http://object-naming-amore.upf.edu//2370910_600922_supercat_unique.png	Counter({'food': 5, 'pastry': 2, 'dessert': 1, 'bread': 1})
4598	1560842	singleton_obj	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//4598_1560842_singleton_obj.png	Counter({'building': 5, 'house': 3, 'man': 1})
2382112	2751025	singleton_obj	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382112_2751025_singleton_obj.png	Counter({'shower curtain': 5, 'curtain': 4})
2403598	1123269	singleton_obj	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2403598_1123269_singleton_obj.png	Counter({'train': 9})
2369759	2954198	seed_ambiguous	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2369759_2954198_seed_ambiguous.png	Counter({'cat': 6, 'reflection': 3})
2328794	976201	singleton_obj	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2328794_976201_singleton_obj.png	Counter({'cake': 9})
2370310	2075109	seed_ambiguous	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2370310_2075109_seed_ambiguous.png	Counter({'truck': 8, 'pick up truck': 1})
2405522	331378	singleton_obj	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405522_331378_singleton_obj.png	Counter({'bed': 9})
